name,rubro,email,phone,whatsapp,best_outreach_number,address,city,province,website,instagram,facebook,linkedin,source,lead_score,lead_tier,contact_channel
Jid Sistemas de Seguridad Contra Incendios,Matafuegos,jorgei_diaz@hotmail.com,+5492215259123,+5492215259123,+5492215259123,Diagonal 74 296,La Plata - Buenos Aires,,http://www.jidseguridad.com.ar,https://www.instagram.com/jidseguridad/,https://www.facebook.com/jid-sistemas-de-protecci%c3%b3n-contra-incendios-123599397665070,,Paginas Amarillas,93,A,whatsapp
Lomaem,Matafuegos,matafuegos_lomaem@outlook.com,+5491124297685,+5491124297685,+5491124297685,General San Martín 1498,Caseros - Buenos Aires,,http://www.lomaemmatafuegosyservicios.com,https://www.instagram.com/lomaem_matafuegos/?hl=es-la,https://www.facebook.com/matafuegoslomaem,,Paginas Amarillas,93,A,whatsapp
Matafuegos Full Time,Matafuegos,matafuegosfulltime@gmail.com,+5491162513991,+5491162513991,+5491162513991,Urdinarrain 380,Morón - Buenos Aires,,http://www.matafuegosfulltime.com,https://www.instagram.com/matafuegosfulltime/,https://www.facebook.com/matafuegos-full-time-104626041722987,,Paginas Amarillas,93,A,whatsapp
Matafuegos Perman,Matafuegos,matafuegosperman@hotmail.com,+543424594068,+5493424452211,+5493424452211,25 De Mayo 1502,Santa Fe - Santa Fe,,http://www.matafuegosperman.com.ar,https://www.instagram.com/matafuegosperman/,https://www.facebook.com/matafuegosperman,,Paginas Amarillas,93,A,whatsapp
Corymec SRL,Matriceria,corymec@gmail.com,+542317427358,+5492317471907,+5492317471907,Levalle 2042,9 de Julio - Buenos Aires,,http://www.corymec.com,https://www.instagram.com/corymec/,https://www.facebook.com/norberto.duarte.16,,Paginas Amarillas,93,A,whatsapp
Celifit - Tu Lugar Sin Tacc,Mayoristas,celifitpedidos@gmail.com,+5491164949855,+5491164949855,+5491164949855,Dr I Arieta 2664,San Justo - Buenos Aires,,http://www.celifitaptoceliacos.com,https://www.instagram.com/celifit_distribuidora/,https://www.facebook.com/Celifit/,,Paginas Amarillas,93,A,whatsapp
Zamay Denim,Mayoristas,zamaidenim@gmail.com,+5491161128850,+5491161128850,+5491161128850,E Lamarca 524,Flores - Ciudad de Buenos Aires,,http://www.zamaydenim.com,https://www.instagram.com/zamaydenim/,https://www.facebook.com/denimzamay,,Paginas Amarillas,93,A,whatsapp
Metalurgica Mar-Fran SRL,Mecanizado,info@metalurgicamarfran.com,+5492994299915,+5492994299911,+5492994299911,Acceso A Bilo 1413,Allen - Rio Negro,,http://www.marfranmetalurgica.com,https://www.instagram.com/marfranrepuestos/,https://www.facebook.com/mar.fran.16,,Paginas Amarillas,93,A,whatsapp
Rectimec,Mecanizado,info@rectimec.com.ar,+5491134869710,+5491134869710,+5491134869710,J E Uriburu 434,Pilar - Buenos Aires,,www.rectimec.com.ar,https://www.instagram.com/rectimec_pilar/,https://www.facebook.com/rectimec,,Paginas Amarillas,93,A,whatsapp
Torneria Lf,Mecanizado,tornerialf@hotmail.com,+5491157156646,+5491157156646,+5491157156646,Directorio 918,Tortuguitas - Buenos Aires,,http://www.tornerialf.com,https://www.instagram.com/tornerialfs/,https://www.facebook.com/100066318204837,,Paginas Amarillas,93,A,whatsapp
Mecac Rafaela,Medicos,administracion@mecacrafaela.com.ar,+5493492219483,+5493492219483,+5493492219483,Güemes 156,Rafaela - Santa Fe,,https://www.facebook.com/mecacrafaela/,https://www.instagram.com/mecacrafaela/,https://www.facebook.com/mecacrafaela,,Paginas Amarillas,93,A,whatsapp
Cadeteria y Mensajeria Rosario,Mensajeria,cadeteriarosario-sh@outlook.com,+543414813466,+5493412021921,+5493412021921,Zeballos 1773,Rosario - Santa Fe,,http://www.cadeteriaymensajeriarosario.com,https://www.instagram.com/cadeteriarosario/?hl=es,https://www.facebook.com/cadeteria-rosario-648588768578088,,Paginas Amarillas,93,A,whatsapp
Marmail Logística - Servicio Integral de Transporte,Mensajeria,???????info@marchesemailing.com,+541147888230,+5491161896770,+5491161896770,Echeverría 1442,Belgrano - Ciudad de Buenos Aires,,http://www.marmaillogistica.com,https://www.instagram.com/marmail_logistica,https://www.facebook.com/marchese-mailing-2368221176556370,,Paginas Amarillas,93,A,whatsapp
Tornus Logística E-Commerce,Mensajeria,administracion@tornuslogistica.com.ar,+5491160323253,+5491160323253,+5491160323253,Blas Parera 802,Villa Bosch - Buenos Aires,,https://tornuslogistica.com.ar/,https://www.instagram.com/tornus_logistica/,https://www.facebook.com/tornusmensajeria,,Paginas Amarillas,93,A,whatsapp
Msm Laboratorio del Afilado,Metalurgica,info@msm-laboratoriodelafilado.com,+5491161015496,+5491161015496,+5491161015496,Quintana 2120,San Martín - Buenos Aires,,http://www.msm-laboratoriodelafilado.com,https://www.instagram.com/laboratoriodeafilado/,https://www.facebook.com/108163205235792,,Paginas Amarillas,93,A,whatsapp
Pastas Mulini,Molinos,administracion@coop-losmolinos.com.ar,+543464495116,+5493464555715,+5493464555715,Av San Martín 277,Los Molinos - Santa Fe,,http://www.pastasmulini.com.ar,https://www.instagram.com/pastasmulini/,https://www.facebook.com/cooperativaelmolino,,Paginas Amarillas,93,A,whatsapp
G & C Estudio Integral,Monotributo,estudiointegralgc@live.com.ar,+542204894968,+5491154732849,+5491154732849,Toay 321,Merlo - Buenos Aires,,http://www.gcestudiointegral.com,https://www.instagram.com/gc_estudiointegral/,https://www.facebook.com/estudiointegralgc/,,Paginas Amarillas,93,A,whatsapp
Receloglu Khastayian Carlos,Monotributo,info@mycontador.com.ar,+5491132748816,+5491132669293,+5491132669293,Saavedra 1625,San Martín - Buenos Aires,,https://mycontador.com.ar/,https://www.instagram.com/mycontador/,https://www.facebook.com/mycontadorargentina/,,Paginas Amarillas,93,A,whatsapp
La Fabrica de Muebles,Mueblerias,lafabricademuebles@yahoo.com.ar,+541146872168,+5491123105323,+5491123105323,Av De Los Corrales 7473,Mataderos - Ciudad de Buenos Aires,,http://www.lafabricademuebles.com.ar,https://www.instagram.com/lafabricademuebles_7473/?hl=es-la,https://www.facebook.com/fabricamaderarte18,,Paginas Amarillas,93,A,whatsapp
Miro Equipamientos,Mueblerias,miroequipamientos@hotmail.com,+5493875756077,+5493875756077,+5493875756077,Av D Sarmiento 160,Salta - Salta,,http://www.miroequipamientos.com,https://www.instagram.com/miro.equipamientos/,https://www.facebook.com/miro.equipamientos,,Paginas Amarillas,93,A,whatsapp
Morgado Hogar,Mueblerias,ventas@morgadohogar.com.ar,+542984430273,+5492984589149,+5492984589149,B Mitre 530,General Roca - Rio Negro,,http://www.morgadohogar.com.ar,https://www.instagram.com/morgadohogar/,https://www.facebook.com/morgadohogarweb/,,Paginas Amarillas,93,A,whatsapp
Mueblería los dos Hermanos de Lomas del Mirador,Mueblerias,gustavomoscovich@hotmail.com,+541146515926,+5491149929578,+5491149929578,Av Mosconi 1608,Lomas del Mirador - Buenos Aires,,www.mueblerialos2hermanos.com.ar,https://www.instagram.com/mueblerialos2hermanos/,https://www.facebook.com/muebleria-los-dos-hermanos-100063753785423,,Paginas Amarillas,93,A,whatsapp
Muebles Naiv,Mueblerias,naivamoblamientos@hotmail.com,+542214539319,+5492216379788,+5492216379788,61 1276,La Plata - Buenos Aires,,http://www.muebles-naiv.com,https://www.instagram.com/naiv_amoblamientos,https://www.facebook.com/muebles.veafabricar,,Paginas Amarillas,93,A,whatsapp
Rocholl Muebles,Mueblerias,rochollpisos@gmail.com,+5493462303372,+5493462303372,+5493462303372,Belgrano 84,Venado Tuerto - Santa Fe,,http://www.rochollmuebles.com,https://www.instagram.com/mueblesrocholl/,https://www.facebook.com/mueblesrocholl,,Paginas Amarillas,93,A,whatsapp
Silvina C. Mueblería & Decoración,Mueblerias,silvinacdeco@gmail.com,+5493534018813,+5493534018813,+5493534018813,25 De Mayo 348,Villa María - Cordoba,,https://silvinac.com.ar/,https://www.instagram.com/silvinacvm/,https://www.facebook.com/Silvinacvm1,,Paginas Amarillas,93,A,whatsapp
Stefy Decoraciones,Mueblerias,stefydecoraciones@outlook.com,+5492984548294,+5492984548294,+5492984548294,Calle 445 2744,General Roca - Rio Negro,,http://www.stefydecoraciones.com,https://www.instagram.com/stefy_decoraciones/?hl=es,https://www.facebook.com/stefy.decoraciones,,Paginas Amarillas,93,A,whatsapp
Camila,Musica,bettyleal101@gmail.com,+541148240127,+5491124693426,+5491124693426,Bulnes 1757,Palermo - Ciudad de Buenos Aires,,https://camilacomidas.com/,https://www.instagram.com/camilacomidas.palermo/,https://www.facebook.com/100063601807510,,Paginas Amarillas,93,A,whatsapp
Gozzer Group,Musica,rodrigogozzer@hotmail.com,+5493794112020,+5493794112020,+5493794112020,9 De Julio 1510,Corrientes - Corrientes,,http://www.rodrigogozzer.com,https://www.instagram.com/gozzergroup.ok/,https://www.facebook.com/rodrigogozzer,,Paginas Amarillas,93,A,whatsapp
Misión Fm 92.5,Musica,radiomisionfm925@gmail.com,+5493412708031,+5493412768094,+5493412768094,Av Dr Rivarola 8054,Rosario - Santa Fe,,https://www.misionfm925.com.ar/,https://www.instagram.com/misionfm925/,https://www.facebook.com/radiomisionfm925,,Paginas Amarillas,93,A,whatsapp
Radio Lola 101.1 Fm,Musica,info@lola.fm,+543584780040,+5493585166242,+5493585166242,Alvear 1052 Piso 1,Río Cuarto - Cordoba,,http://www.lola.fm,https://www.instagram.com/radiololaok/,https://www.facebook.com/radiololaok,,Paginas Amarillas,93,A,whatsapp
Agua Piscinas,Natacion,info@aguapiscinas.com.ar,+543462435047,+5493462615500,+5493462615500,Liniers 4276,Venado Tuerto - Santa Fe,,http://www.aguapiscinas.com.ar,https://www.instagram.com/aguapiscinasok/,https://www.facebook.com/aguapiscinasoficial,,Paginas Amarillas,93,A,whatsapp
Aqa Piscinas,Natacion,adferreyraset@yahoo.com.ar,+5492215469954,+5492215469954,+5492215469954,475 1622,City Bell - Buenos Aires,,http://www.aqa-piscinas.com,https://instagram.com/aqa__piscinas/,https://www.facebook.com/aqapiscina,,Paginas Amarillas,93,A,whatsapp
Augusto J. Hiese de Juan Calmenta - Equipamiento para Piscinas,Natacion,juancarlosalmenta@yahoo.com.ar,+542284420765,+5492284696989,+5492284696989,Necochea 2918,Olavarría - Buenos Aires,,http://www.piletashiese.com,https://www.instagram.com/augusto.j.hiese/?igshid=MmJiY2I4NDBkZg%3D%3D,https://www.facebook.com/augustojhiese,,Paginas Amarillas,93,A,whatsapp
Kumoc Indumetaria,Nautica,kumocindumentaria@gmail.com,+5492234462613,+5492234462613,+5492234462613,L Dellepiane 1124,Mar del Plata - Buenos Aires,,https://www.kumocindumentaria.com/,https://www.instagram.com/kumocindumentaria/,https://www.facebook.com/kumocchalecos,,Paginas Amarillas,93,A,whatsapp
La Pirinola Pesca y Camping,Nautica,pescalapirinola@hotmail.com,+5491162029382,+5491144574672,+5491144574672,Av Luro 6487,Laferrere - Buenos Aires,,http://www.lapirinolapescaycamping.com,https://www.instagram.com/lapirinolapesca/,https://www.facebook.com/lapirinola.pesca,,Paginas Amarillas,93,A,whatsapp
Lonas Alex,Nautica,lonera-tapiceriaalex@hotmail.com.ar,+543468421459,+5493468547670,+5493468547670,Ruta 11 S/N,Corral de Bustos - Cordoba,,http://www.lonasalex.com.ar,https://www.instagram.com/lonas.alex/,https://www.facebook.com/lonasalex,,Paginas Amarillas,93,A,whatsapp
Mercadal Jose SRL,Nautica,ventas@josemercadal.com,+543534522703,+5493534292845,+5493534292845,Periodistas Arg 613,Villa María - Cordoba,,http://www.josemercadal.com,https://www.instagram.com/jose_mercadal_/,https://www.facebook.com/JoseMercadalsrl,,Paginas Amarillas,93,A,whatsapp
Saba Náutica,Nautica,saba-nautica@hotmail.com,+5493416747200,+5493416747200,+5493416747200,JUAN D PERON 1121,Villa Gobernador Gálvez - Santa Fe,,http://www.sabanautica.com.ar,https://www.instagram.com/sabanautica2018/,https://www.facebook.com/saba.nautica,,Paginas Amarillas,93,A,whatsapp
Nutrición Completa,Nutricionistas,normacuellar39@yahoo.com.ar,+5491170394963,+5491135214634,+5491135214634,Av Olazábal 4500,Villa Urquiza - Ciudad de Buenos Aires,,http://www.nutricioncompletanc.com,https://www.instagram.com/nutricioncompleta.nc/,https://www.facebook.com/61566532869587,,Paginas Amarillas,93,A,whatsapp
Nutriform - Licenciada Priscila Aiachini - Mp 913,Nutricionistas,consultasnutriform@gmail.com,+5493814050700,+5493814050700,+5493814050700,Lamadrid 318 Piso 1,San Miguel de Tucumán - Tucuman,,http://www.nutriform-online.com,https://www.instagram.com/nutriformtuc/?hl=es,https://www.facebook.com/nutriformtuc,,Paginas Amarillas,93,A,whatsapp
Descartables Cartoplastik,Oficinas,marcos.30fernandez@gmail.com,+5493516367966,+5493516367966,+5493516367966,Juan B. Justo 3446,Córdoba - Cordoba,,http://www.cartoplastik.com,https://www.instagram.com/cartoplastikok/,https://www.facebook.com/100093260799843,,Paginas Amarillas,93,A,whatsapp
Maderas San Pedro,Oficinas,info@sanpedromaderas.com,+542214714405,+5492215406716,+5492215406716,Cno Gral Belgrano S/N y 495,Manuel B Gonnet - Buenos Aires,,www.sanpedromaderas.com,https://www.instagram.com/sanpedromaderas/,https://www.facebook.com/sanpedromaderasArg,,Paginas Amarillas,93,A,whatsapp
Centro de Ojos Privado Bell Ville,Oftalmologos,centrodeojosbellville@gmail.com,+543537423400,+5493537688128,+5493537688128,H Yrigoyen 240,Bell Ville - Cordoba,,http://centrodeojosbellville.com.ar,https://www.instagram.com/p/DJ4g783N11_/,https://www.facebook.com/Centro-de-Ojos-Privado-Bell-Ville-61575103104525/,,Paginas Amarillas,93,A,whatsapp
Clínica de Ojos Roman,Oftalmologos,turnos@cdoroman.com.ar,+542984420192,+5492984406833,+5492984406833,H Yrigoyen 499,General Roca - Rio Negro,,http://www.cdoroman.com.ar,https://www.instagram.com/clinicadeojosroman/,https://www.facebook.com/clínica-de-ojos-román-533520663413335,,Paginas Amarillas,93,A,whatsapp
Dr. Stefanelli Luciano,Oftalmologos,drstefanelli1@gmail.com,+542914550031,+5492916438283,+5492916438283,O´HIGGINS 354,Bahía Blanca - Buenos Aires,,http://www.stefanellioftalmologia.com,https://www.instagram.com/stefanelli.oftalmologia/,https://www.facebook.com/stefanelli.oftalmologia,,Paginas Amarillas,93,A,whatsapp
Center Foto - Óptica,Opticas,fotooptica@hotmail.com,+5493772616464,+5493772616464,+5493772616464,C Colón 746,Paso de los Libres - Corrientes,,https://tienda.centerfotooptica.com.ar/,https://www.instagram.com/fotooptica/,https://www.facebook.com/fotooptica,,Paginas Amarillas,93,A,whatsapp
Optica Odeon,Opticas,contacto@opticaodeon.com,+542374632440,+5491128240798,+5491128240798,España 220,Moreno - Buenos Aires,,http://www.opticaodeon.com,https://www.instagram.com/opticaodeon/,https://www.facebook.com/OpticaOdeon,,Paginas Amarillas,93,A,whatsapp
Soluciones Ópticas Necochea,Opticas,cevacan@gmail.com,+5493883300158,+5493883300158,+5493883300158,Necochea 524,San Salvador de Jujuy - Jujuy,,http://www.solucionesopticasjujuy.com,https://www.instagram.com/soluciones.opticas.jujuy,https://www.facebook.com/SolucionesOpticasNecochea,,Paginas Amarillas,93,A,whatsapp
Óptica Méndez,Opticas,administracion@opticamendez.com.ar,+5492262626032,+5492262626032,+5492262626032,Av 59 3001,Necochea - Buenos Aires,,http://www.opticamendez.com.ar,https://www.instagram.com/opticamendez/,https://www.facebook.com/opticamendez,,Paginas Amarillas,93,A,whatsapp
Óptica Pardo,Opticas,opticapardo@hotmail.com,+543414386781,+5493413346367,+5493413346367,Tucumán 3498,Rosario - Santa Fe,,http://www.opticapardo.com.ar,https://www.instagram.com/opticapardo,https://www.facebook.com/opticapardorosario,,Paginas Amarillas,93,A,whatsapp
Óptica Visión Ro,Opticas,visionrooptica2014@hotmail.com,+5491150189947,+5491150189947,+5491150189947,Misiones 6596,El Palomar - Buenos Aires,,http://www.opticavisionro.com,https://www.instagram.com/opticavisionro/,https://www.facebook.com/opticavisionro,,Paginas Amarillas,93,A,whatsapp
Dh Odontología,Ortodoncia,dhodontologia@hotmail.es,+541147760508,+5491159114015,+5491159114015,Av Cabildo 559,Palermo - Ciudad de Buenos Aires,,http://www.dhodontologia.com,https://www.instagram.com/dhodontologia1/,https://www.facebook.com/cabildo559tel47760508,,Paginas Amarillas,93,A,whatsapp
Am Por Pack,Packaging,amporpack@gmail.com,+5491156597088,+5491156597088,+5491156597088,Francisco Beiró 774,Grand Bourg - Buenos Aires,,https://www.amporpack.com/,https://www.instagram.com/amporpack/,https://www.facebook.com/100076166472125,,Paginas Amarillas,93,A,whatsapp
Belletti Paula Natalia,Paisajismo,paisajesloscharcos@gmail.com,+5491124753434,+5491124753434,+5491124753434,Dean Funes 5700,Benavídez - Buenos Aires,,https://www.loscharcos.com.ar/,https://www.instagram.com/loscharcospaisajes/?hl=es-la,https://www.facebook.com/loscharcos.paisajes,,Paginas Amarillas,93,A,whatsapp
Establecimiento Don Rogelio,Panaderias,primerjugodonrogelio@hotmail.com,+5493573458507,+5493517397222,+5493517397222,Malvinas Argentinas 398,Matorrales - Cordoba,,http://www.establecimientodonrogelio.com,https://www.instagram.com/establecimientodonrogelio,https://www.facebook.com/establecimiento-don-rogelio-264806657831361,,Paginas Amarillas,93,A,whatsapp
Panaderia y Confiteria la Nacion,Panaderias,panaderialanacion@bvconline.com.ar,+542914525546,+5492914525546,+5492914525546,Zapiola 598,Bahía Blanca - Buenos Aires,,http://www.panaderialanacion.com,https://www.instagram.com/panaderialanacion/?hl=es-la,https://www.facebook.com/panaderia.lanacion,,Paginas Amarillas,93,A,whatsapp
Pastelería Valen,Panaderias,silvina2989@hotmail.com,+5492942646660,+5492942646660,+5492942646660,Dr Quadrini 1443,Cipolletti - Rio Negro,,http://www.pasteleriavalen.com,https://www.instagram.com/pasteleriavalen/,https://www.facebook.com/pastelería-y-algo-mas-489663175101651,,Paginas Amarillas,93,A,whatsapp
Victoria M,Panaderias,victoriamoficialok@gmail.com,+5491162287155,+5491162287155,+5491162287155,Quintana 4479,Virreyes - Buenos Aires,,http://www.victoriampasteleria.com,https://instagram.com/victoria_moficial?utm_medium=copy_link,https://www.facebook.com/victoriamoficialok,,Paginas Amarillas,93,A,whatsapp
Brogpack Papelera y Embalaje,Papeleras,stellamarisfrias@hotmail.com,+5491139306605,+5491139306605,+5491139306605,H Yrigoyen 1001,Martínez - Buenos Aires,,https://www.brogpack.com/,https://www.instagram.com/brogpackmartinez/,https://www.facebook.com/BrogP1001/,,Paginas Amarillas,93,A,whatsapp
Papelera Showpel SRL,Papeleras,info@showpel.com.ar,+541147842310,+5491133766301,+5491133766301,Monroe 2552,Belgrano - Ciudad de Buenos Aires,,https://www.papelerashowpel.com.ar/,https://www.instagram.com/papelerashowpel/,https://www.facebook.com/showpelpapelera,,Paginas Amarillas,93,A,whatsapp
Alito Restaurant,Pastas,marisqueria@alitomdp.com.ar,+542234921741,+5492234552654,+5492234552654,Las Heras S/N,Mar del Plata - Buenos Aires,,https://alitomdp.com.ar,https://www.instagram.com/alitorestaurante/?hl=es-la,https://www.facebook.com/alitorestaurante,,Paginas Amarillas,93,A,whatsapp
Don Andres Pastas y Comidas Caseras,Pastas,pastasfrescasdonandres@gmail.com,+541146569779,+5491130030703,+5491130030703,Av San Martín 1701,Ramos Mejía - Buenos Aires,,http://www.donandrespastas.com,https://instagram.com/pastas_donandres/,https://www.facebook.com/donandrespastas,,Paginas Amarillas,93,A,whatsapp
